Year,Team,Elo
2009,Lincoln (MO),1485.039956
2009,Valparaiso,1402.590034
2009,Arkansas-Pine Bluff,1427.714265
2009,Brewton-Parker,1484.841483
2009,Villanova,1709.600214
2009,Hampton,1501.662932
2009,South Dakota,1461.250643
2009,Toledo,1341.577624
2009,Oregon State,1468.669456
2009,Union College,1446.170696
2009,South Carolina State,1528.736322
2009,Southern Illinois,1486.026076
2009,Oral Roberts,1494.536526
2009,Southern Tech,1479.373132
2009,Marquette,1664.137417
2009,Virginia Intermont,1485.291822
2009,Plymouth State,1479.079575
2009,Cal Lutheran,1484.285997
2009,North Carolina,1761.299207
2009,Northeastern,1575.675598
2009,UC-Davis,1436.423925
2009,Southeastern Louisiana,1460.91567
2009,Virginia Wise,1453.546511
2009,Mississippi,1571.701293
2009,Central Baptist,1480.807044
2009,Long Island University,1493.267584
2009,Western State,1443.863919
2009,Auburn Montgomery,1491.022838
2009,Cornell,1581.262519
2009,IUPUI,1510.680995
2009,San Jose State,1505.254684
2009,Emory,1476.243649
2009,Mount St. Mary's,1530.176517
2009,Le Moyne,1491.894079
2009,Wingate,1489.891813
2009,Boston University,1525.206327
2009,Jackson State,1473.223845
2009,West Georgia,1477.372814
2009,Texas-El Paso,1585.854014
2009,Youngstown State,1414.488171
2009,Akron,1583.386388
2009,Niagara,1648.550451
2009,Ecclesia,1483.989173
2009,Pennsylvania,1426.546795
2009,Massachusetts,1455.053939
2009,Lees-McRae,1479.820454
2009,Austin Peay,1546.384895
2009,Pepperdine,1381.240528
2009,Notre Dame,1571.439447
2009,Florida Southern,1487.968897
2009,San Diego State,1645.841504
2009,UC-Irvine,1414.819649
2009,Anderson (SC),1471.345292
2009,Detroit Mercy,1371.789054
2009,Indiana-South Bend,1475.52437
2009,Aquinas,1478.457443
2009,Southeast Missouri State,1300.514114
2009,Lyon,1456.091042
2009,Montana Western,1486.567507
2009,Washington,1660.106148
2009,Gardner-Webb,1480.762882
2009,Wright State,1533.579461
2009,Howard Payne,1489.384905
2009,St. Francis (NY),1395.842233
2009,Utah Valley,1401.358925
2009,Eastern Kentucky,1536.979346
2009,Thiel,1486.72401
2009,Talladega,1469.023824
2009,Eureka,1479.412309
2009,Wisconsin,1605.1859
2009,University of California,1652.847706
2009,North Carolina State,1540.298135
2009,Vanderbilt,1569.4212
2009,High Point,1401.774078
2009,Nevada,1563.651748
2009,Washington Adventist,1485.846975
2009,East Central,1471.215313
2009,Concordia-St. Paul,1458.14195
2009,Cincinnati,1589.702801
2009,Utah State,1734.187348
2009,Northwestern State,1436.413909
2009,NJIT,1229.110832
2009,Sacramento State,1275.274845
2009,Hawaii,1485.458583
2009,Eastern Illinois,1430.611974
2009,Denver,1455.541136
2009,Tennessee,1632.170132
2009,South Dakota State,1442.438574
2009,Lehigh,1528.341346
2009,Binghamton,1593.093856
2009,Texas,1633.965274
2009,Texas A&M-International,1449.339709
2009,Texas State,1489.471367
2009,Central Michigan,1410.909192
2009,Virginia Military Institute,1658.163365
2009,Indiana State,1375.169391
2009,Mississippi Valley State,1325.972782
2009,Montana State,1487.138981
2009,Cal Poly,1398.39588
2009,Wofford,1510.21896
2009,UCLA,1660.140624
2009,Cal State Monterey Bay,1477.844508
2009,Manchester,1480.65972
2009,George Washington,1460.684211
2009,Oakland City,1458.581404
2009,Indiana-East,1467.11078
2009,Nevada-Las Vegas,1633.68194
2009,Baylor,1631.366896
2009,Alabama A&M,1431.415985
2009,St. Gregory's,1465.801576
2009,Texas-San Antonio,1552.929282
2009,Colorado-Colorado Springs,1460.712993
2009,Saint Francis (PA),1364.943158
2009,Sam Houston State,1534.995105
2009,North Florida,1295.286874
2009,Liberty,1604.179834
2009,Ursinus,1488.893645
2009,Kansas,1681.65803
2009,Cincinnati Christian,1474.444555
2009,Haskell Indian Nations Institute,1479.410404
2009,South Alabama,1542.822889
2009,Quinnipiac,1497.720507
2009,Brevard,1484.919342
2009,Troy,1508.329498
2009,McMurry,1472.07171
2009,Cal State Los Angeles,1483.323098
2009,Oklahoma State,1641.838373
2009,Cameron,1486.673011
2009,Tulsa,1617.97012
2009,Northern New Mexico,1479.340684
2009,Texas-Arlington,1520.499538
2009,Southern Wesleyan,1489.568388
2009,Rider,1548.944029
2009,Princeton,1444.896402
2009,Nebraska,1602.660822
2009,Missouri Valley,1483.336756
2009,Tennessee Temple,1485.639332
2009,Morris College,1481.519324
2009,Maine-Presque Isle,1478.917679
2009,Fairleigh Dickinson,1354.441804
2009,Rice,1418.434654
2009,Montana Tech,1488.873024
2009,Pittsburgh,1758.879315
2009,Louisville,1710.122257
2009,Arizona State,1665.967084
2009,Washington State,1540.67129
2009,Covenant,1463.891104
2009,North Greenville,1479.42043
2009,Iowa State,1519.1779
2009,Maryland Bible,1490.857597
2009,Oklahoma,1757.967884
2009,Western Oregon,1469.980565
2009,Marist,1399.783336
2009,Hofstra,1599.344311
2009,Ferrum,1484.606909
2009,Delaware State,1376.706869
2009,Cal State Maritime,1483.36575
2009,Chowan,1483.203347
2009,Eastern Washington,1489.538117
2009,Olivet Nazarene,1485.467953
2009,Rochester (MI),1488.083193
2009,Shawnee State,1485.811624
2009,West Virginia Tech,1483.864614
2009,Fairfield,1560.690214
2009,Maryland-Baltimore County,1484.173101
2009,West Alabama,1474.925555
2009,Arkansas-Monticello,1481.092083
2009,St. Bonaventure,1503.800142
2009,East Carolina,1507.633282
2009,Manhattan,1528.633375
2009,Erskine,1484.614527
2009,Florida International,1459.96286
2009,Creighton,1659.109902
2009,Texas A&M-Kingsville,1484.007724
2009,Urbana,1486.724605
2009,DePaul,1432.124901
2009,Shenandoah,1489.867651
2009,Wyoming,1576.589144
2009,Alabama State,1553.643856
2009,Sonoma State,1487.997879
2009,Illinois,1674.024369
2009,Alaska-Anchorage,1463.984449
2009,Southern Utah,1438.929776
2009,Webber,1447.136712
2009,San Francisco,1475.863853
2009,Miles,1462.633874
2009,Tennessee State,1422.652979
2009,Western Carolina,1527.796425
2009,Sacred Heart,1483.922136
2009,Coastal Carolina,1462.536649
2009,Brigham Young,1678.079475
2009,Rhode Island,1622.609532
2009,Milwaukee,1534.37938
2009,Chattanooga,1494.650182
2009,Utah,1654.097705
2009,Charlotte,1434.342368
2009,Saint Leo,1489.497088
2009,Saint Mary's (CA),1700.836394
2009,Rutgers,1467.065653
2009,Texas-Rio Grande Valley,1434.648503
2009,Old Westbury,1487.283519
2009,Toccoa Falls,1465.802563
2009,Notre Dame (OH),1487.329651
2009,Bryan,1482.367446
2009,Davidson,1689.818668
2009,Robert Morris,1566.022736
2009,Maryland,1601.394377
2009,Arizona,1587.806724
2009,San Diego Christian,1484.231802
2009,Champion Baptist,1484.077427
2009,Appalachian State,1462.96859
2009,Northwest Oklahoma State,1486.950301
2009,South Carolina Upstate,1312.319823
2009,North Carolina-Asheville,1511.39813
2009,North Dakota,1422.857123
2009,Xavier,1723.778172
2009,New Mexico State,1516.83434
2009,Howard,1376.491668
2009,Merchant Marine Academy,1482.801273
2009,Western Michigan,1414.992435
2009,West Virginia,1640.995602
2009,Kansas State,1606.947543
2009,North Park,1479.714689
2009,Southern-New Orleans,1427.943759
2009,Southern,1367.605713
2009,North Texas,1571.919916
2009,New Hampshire,1458.724353
2009,Laroche,1488.505798
2009,Tulane,1479.237134
2009,Chicago State,1540.217151
2009,Norfolk State,1429.806407
2009,Kennesaw State,1292.362362
2009,Kentucky,1599.399774
2009,Evansville,1586.296886
2009,North Carolina-Pembroke,1485.253385
2009,Campbellsville,1473.78677
2009,Fordham,1307.369021
2009,Brescia,1489.819378
2009,Florida Atlantic,1361.648446
2009,Dillard,1469.250881
2009,Missouri,1712.186856
2009,Harvard,1484.218323
2009,Winston-Salem,1286.639511
2009,Lewis & Clark,1486.746219
2009,Arkansas State,1519.67595
2009,Minnesota,1661.232837
2009,San Diego,1511.339523
2009,Southern Virginia,1440.181877
2009,New Mexico,1574.813008
2009,Iona,1449.922852
2009,Charleston Southern,1422.503981
2009,Belmont Abbey,1483.77786
2009,Central Florida,1557.047976
2009,Bethune-Cookman,1517.481724
2009,Citadel,1550.440799
2009,Western Illinois,1401.022794
2009,Prairie View,1487.67271
2009,Suffolk,1481.263499
2009,Louisiana Tech,1482.329836
2009,Emmanuel (GA),1481.076379
2009,John Brown,1483.519142
2009,Tennessee-Martin,1583.315803
2009,College of Charleston,1653.145619
2009,Fresno State,1447.775299
2009,Northeastern State,1489.182416
2009,Mayville State,1471.286433
2009,Louisiana,1438.402066
2009,Mesa State,1480.348084
2009,Indiana (PA),1493.320755
2009,William Jessup,1471.125864
2009,Pacific,1564.47583
2009,Oakland,1547.932113
2009,Florida Tech,1486.27676
2009,Virginia Commonwealth,1622.426994
2009,Colorado State,1421.893464
2009,Lamar,1546.350287
2009,Tennessee Tech,1482.058304
2009,Presbyterian,1331.377456
2009,Coppin State,1418.842311
2009,Boston College,1609.931655
2009,Brown,1409.812474
2009,Millsaps,1481.659598
2009,Northern Arizona,1418.050886
2009,Idaho State,1439.699952
2009,South Florida,1423.225186
2009,Florida State,1673.819062
2009,Carver Bible,1455.25183
2009,Randolph-Macon,1484.384681
2009,Montana State-Billings,1492.050353
2009,Boise State,1582.129393
2009,George Mason,1626.516482
2009,Loyola (MD),1447.948091
2009,Trevecca Nazarene,1485.436048
2009,Kent State,1530.396161
2009,Georgia,1456.823164
2009,Texas Tech,1528.890024
2009,Weber State,1582.775356
2009,Georgia Tech,1477.753308
2009,Seton Hall,1549.795449
2009,DePauw,1481.261366
2009,Haverford,1480.214592
2009,Wilmington (DE),1457.956411
2009,Colorado,1434.093865
2009,Reinhardt,1478.68317
2009,New Orleans,1430.244228
2009,Northern Colorado,1436.990905
2009,Catawba,1484.130876
2009,Alabama-Birmingham,1617.212396
2009,Saint Joseph's,1540.500833
2009,Portland,1568.257643
2009,Chaminade,1459.463242
2009,Texas A&M,1660.219616
2009,Massachusetts Institute of Technology,1485.639934
2009,Loyola (LA),1466.566716
2009,Lafayette,1380.088299
2009,Mississippi State,1585.989633
2009,Mercer,1541.569081
2009,Alcorn State,1325.73721
2009,Holy Cross,1497.17498
2009,Buffalo,1596.132328
2009,Bryant,1284.520303
2009,Morehead State,1496.85968
2009,Texas-Tyler,1483.574435
2009,Illinois State,1661.373466
2009,South Carolina,1625.907629
2009,Green Bay,1624.977272
2009,Lewis University,1481.103549
2009,Morgan State,1547.898581
2009,Texas Christian,1506.446627
2009,Elon,1428.786248
2009,Missouri State,1468.477325
2009,Loyola Marymount,1274.189205
2009,Jacksonville State,1485.333498
2009,Maryville (MO),1487.203668
2009,Coker,1457.804569
2009,Florida A&M,1405.844581
2009,Notre Dame de Namur,1482.692917
2009,Gonzaga,1700.259092
2009,Ohio State,1641.470055
2009,Great Falls,1482.374744
2010,Dominican (CA),1459.957445
2010,Siena,1667.151152
2010,Stephen F. Austin,1622.10336
2010,Grambling,1365.208353
2010,Texas A&M-Corpus Christi,1530.659618
2010,Nebraska-Kearney,1486.089424
2010,Louisiana-Monroe,1429.164047
2010,MacMurray,1484.605055
2010,Florida,1625.98641
2010,Louisiana State,1468.389523
2010,Centenary (LA),1405.70233
2010,Vermont,1598.375264
2010,Georgia Southern,1380.622487
2010,Voorhees,1491.400213
2010,Louisiana College,1448.764743
2010,Saint Louis,1584.346801
2010,Long Beach State,1534.05425
2010,Missouri-St. Louis,1493.096032
2010,Seattle,1341.278552
2010,Butler,1722.632451
2010,Indiana,1429.89674
2010,Winthrop,1516.445709
2010,Bridgewater (VA),1490.765061
2010,Northern Michigan,1470.932358
2010,LeTourneau,1489.957784
2010,Ball State,1509.893822
2010,Vassar,1487.441912
2010,Navy,1454.140953
2010,Columbia,1457.215801
2010,Rio Grande,1486.619019
2010,Penn State-Behrend,1490.691561
2010,Auburn,1511.469832
2010,Lipscomb,1506.679354
2010,Northwood (MI),1483.462666
2010,Temple,1705.825615
2010,Paul Quinn,1458.229687
2010,Georgia State,1449.929601
2010,Davenport,1483.393605
2010,Alma,1491.751109
2010,Marshall,1644.335014
2010,Peru State,1480.922636
2010,Southern Mississippi,1574.557594
2010,Alabama,1560.655687
2010,Louisiana State-Shreveport,1478.814134
2010,Newberry,1480.918148
2010,Duquesne,1551.318855
2010,St. John's (NY),1567.327638
2010,Rockhurst,1487.435373
2010,Missouri-Kansas City,1459.056031
2010,Monmouth,1432.072147
2010,Huston-Tillotson,1456.710926
2010,UC-San Diego,1489.62609
2010,Wagner,1312.236358
2010,Duke,1748.915849
2010,Towson,1382.642345
2010,Texas Wesleyan,1485.166348
2010,Pomona-Pitzer,1487.303565
2010,Montana State-Northern,1487.882072
2010,Stony Brook,1595.963182
2010,William & Mary,1627.067584
2010,St. Edward's,1484.259006
2010,St. Mary's (TX),1489.653606
2010,Hope International,1485.43476
2010,Syracuse,1763.233457
2010,Clemson,1631.943769
2010,Colgate,1386.745709
2010,Angelo State,1490.382919
2010,Northern Illinois,1409.589743
2010,Jarvis Christian,1483.997051
2010,Air Force,1449.120184
2010,Albany (NY),1364.761486
2010,Virginia Tech,1645.107168
2010,Maryland-Eastern Shore,1408.645266
2010,Salem International,1488.898273
2010,Florida Memorial,1478.521755
2010,UC-Santa Barbara,1583.982757
2010,Whitman,1480.219418
2010,James Madison,1443.601765
2010,Eastern New Mexico,1489.836549
2010,Schreiner,1483.933795
2010,Santa Clara,1447.971691
2010,St. Catharine,1479.913342
2010,Saint Peter's,1509.321718
2010,Kentucky Christian,1483.873392
2010,Miami (OH),1464.822283
2010,Southern California,1548.354736
2010,Savannah State,1460.147053
2010,Bucknell,1426.686649
2010,Cal State Northridge,1442.005165
2010,Delaware,1386.485561
2010,Jacksonville,1526.402991
2010,North Carolina Central,1261.327267
2010,Arkansas,1493.445668
2010,Fort Wayne,1495.53763
2010,Montana,1598.732295
2010,Oregon,1538.471778
2010,Harding,1482.75429
2010,North Carolina-Greensboro,1370.678747
2010,Iowa,1426.431981
2010,Murray State,1710.641154
2010,SUNY-Cobleskill,1481.313118
2010,Radford,1562.172782
2010,Nova Southeastern,1487.53441
2010,Cornell (IA),1489.755735
2010,Trinity International (IL),1479.12536
2010,Idaho,1503.217736
2010,San Francisco State,1483.406092
2010,Stetson,1394.107425
2010,Farmingdale State,1484.963471
2010,Ohio,1567.960134
2010,Walla Walla,1479.496813
2010,North Carolina A&T,1436.688155
2010,Spring Hill,1432.53419
2010,Dayton,1648.603768
2010,Little Rock,1399.59089
2010,Miami (FL),1594.88052
2010,Methodist,1476.947108
2010,Tuskegee,1481.106022
2010,Middle Tennessee,1528.094275
2010,Piedmont,1470.789456
2010,Central Arkansas,1290.207479
2010,Northern Iowa,1718.836602
2010,Old Dominion,1654.206425
2010,Campbell,1579.70881
2010,McNeese State,1401.909435
2010,Southern Illinois-Edwardsville,1291.04572
2010,Academy of Art,1485.064857
2010,Marian (IN),1483.745362
2010,Southwest Assemblies of God,1479.629263
2010,Lynchburg,1466.750615
2010,Illinois-Springfield,1477.63812
2010,Maine,1561.184971
2010,Penn State,1453.001664
2010,Canisius,1477.301995
2010,Wayland Baptist,1476.995365
2010,Truman State,1464.479998
2010,Edward Waters,1485.635962
2010,Bethany (CA),1479.691409
2010,St. Andrews,1466.823234
2010,Hardin-Simmons,1491.110676
2010,Bowling Green State,1498.166654
2010,Texas College,1457.398467
2010,Georgetown,1665.546965
2010,Evergreen State,1487.698587
2010,Johnson & Wales (CO),1484.064578
2010,Virginia,1529.278231
2010,American,1349.449335
2010,Nicholls State,1429.572046
2010,Pittsburg State,1490.790852
2010,Michigan,1497.832119
2010,Westminster (MO),1476.944299
2010,Furman,1479.051271
2010,St. Joseph's (NY),1481.040916
2010,Army,1525.641987
2010,Western Kentucky,1560.3476
2010,Northern Georgia,1467.099161
2010,Occidental,1467.138479
2010,Texas-Dallas,1485.004886
2010,North Carolina-Wilmington,1408.088907
2010,Trinity (FL),1481.619719
2010,Milligan,1487.642644
2010,Michigan State,1680.864781
2010,Kentucky State,1483.510207
2010,Cal State Fullerton,1545.804563
2010,Eastern Michigan,1520.357736
2010,Northwest Nazarene,1479.702317
2010,Providence,1490.734073
2010,Fort Hays State,1491.651103
2010,Limestone,1484.021516
2010,Bradley,1518.261605
2010,Wake Forest,1621.879302
2010,Belmont,1587.461965
2010,UC-Riverside,1471.227205
2010,Northwestern,1603.541764
2010,Augustana (IL),1491.229523
2010,Loyola (IL),1537.106524
2010,Cleveland State,1500.298022
2010,Connecticut,1585.651515
2010,Memphis,1643.799948
2010,Fisk,1482.811625
2010,Wayne State (MI),1483.139968
2010,Wichita State,1653.142282
2010,Central Connecticut State,1406.30144
2010,Montreat,1463.333228
2010,Portland State,1465.629534
2010,Houston,1532.945742
2010,Houston Baptist,1276.431508
2010,Yale,1410.423182
2010,Drake,1471.820824
2010,Hiram,1480.21026
2010,Albany State (GA),1480.955595
2010,NYU-Poly,1482.549052
2010,Hampden-Sydney,1482.978526
2010,Columbus State,1482.316348
2010,Illinois-Chicago,1376.155483
2010,Vanguard,1481.976053
2010,Berea,1484.26445
2010,Eastern Oregon,1482.022613
2010,Longwood,1421.53892
2010,Stanford,1478.678558
2010,Purdue,1731.409763
2010,Hartford,1354.804676
2010,Samford,1437.042482
2010,Southern Methodist,1478.509703
2010,Berry,1479.7576
2010,Tennessee Wesleyan,1492.453153
2010,Texas Southern,1506.079793
2010,East Tennessee State,1547.153359
2010,Florida Gulf Coast,1293.342768
2010,Richmond,1665.327836
2010,La Salle,1497.047736
2010,William Carey,1456.860841
2010,Averett,1478.377929
2010,St. Francis (IL),1479.513118
2010,Ferris State,1483.204234
2010,East Texas Baptist,1479.471093
2010,Mary Washington,1484.529979
2010,Saint Xavier (IL),1478.234222
2010,Dallas Christian,1485.351377
2010,Dartmouth,1338.896102
2010,North Dakota State,1437.757803
2010,Drexel,1504.943609
2010,Culver-Stockton,1482.649503
2010,Menlo,1480.341058
2010,Cal State Bakersfield,1271.811188
2010,Allen,1462.634053
2010,Lincoln (MO),1480.450387
2010,Valparaiso,1481.402318
2010,Arkansas-Pine Bluff,1459.438759
2010,Southeastern,1483.610976
2010,Arkansas-Fort Smith,1434.527784
2010,Villanova,1699.579181
2010,Hampton,1411.043428
2010,South Dakota,1379.328192
2010,Toledo,1305.638938
2010,Oregon State,1461.676553
2010,Union College,1483.335882
2010,South Carolina State,1543.910221
2010,Southern Illinois,1539.795929
2010,Oral Roberts,1550.638372
2010,Marquette,1592.952817
2010,Virginia Intermont,1469.141581
2010,Mt. St. Mary (NY),1487.383565
2010,North Carolina,1576.541267
2010,Northeastern,1564.596207
2010,UC-Davis,1457.681266
2010,Southeastern Louisiana,1568.958847
2010,Holy Family,1485.294259
2010,Virginia Wise,1433.631141
2010,Mississippi,1643.854461
2010,Central Baptist,1485.449079
2010,Long Island University,1463.934586
2010,Western State,1470.845583
2010,Auburn Montgomery,1486.558097
2010,Cornell,1703.807167
2010,Point Loma Nazarene,1480.304413
2010,IUPUI,1625.082538
2010,San Jose State,1501.150373
2010,Randolph,1481.242892
2010,Mount St. Mary's,1479.318682
2010,Le Moyne,1482.382221
2010,Whittier,1485.017652
2010,Boston University,1529.822723
2010,Michigan-Dearborn,1483.765885
2010,Jackson State,1500.844149
2010,West Georgia,1481.018771
2010,Texas-El Paso,1659.875298
2010,Youngstown State,1428.444917
2010,Akron,1605.316355
2010,Niagara,1533.548665
2010,Ecclesia,1476.684431
2010,Pennsylvania,1322.899586
2010,Mobile,1444.870319
2010,Massachusetts,1449.116413
